CNPJ_Fundo_Classe;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
11.728.688/0001-47;2025-02-01;1;61282733.95;5000;0;0;61277733.95;6237123247.79;5360521790.82;0;5360521790.82;0;0;0;0;0;0;0;0;;0;0;302861171.23;0;0;0;344102831.5;0;0;;122383092.68;0;;107254361.56;0;0;298959599.04;39656601.77;43184054.66;216118942.61;37166332.5;2411016.99;0;205889498.31;0;0;638312985.24;0;0;219280818.53;1103060651.57
11.728.688/0001-47;2025-03-01;1;48861619.02;5000.17;0;0;48856618.85;6250268589.7;5360587091.17;0;5360587091.17;0;0;0;0;0;0;0;0;;0;0;313321376.79;0;0;0;356602830.53;0;0;;111505313.54;0;;108251977.67;0;0;302266918.02;43237047.7;43600361.72;215429508.6;37166332.5;2308375.18;0;206350490.39;0;0;640278661.92;0;0;217998020.85;1104101880.84
11.728.688/0001-47;2025-04-01;1;17043776.47;5000.35;0;0;17038776.12;6210239120.69;5360745054.23;0;5360745054.23;0;0;0;0;0;0;0;0;;0;0;317612018.08;0;0;0;382102828.64;0;0;;89497795.57;0;;60281424.17;0;0;262931369.12;41300782.55;44060729.04;177569857.53;37166332.5;2498108.47;0;130880047.31;0;0;641985351.34;0;0;178983297.29;991513136.91
11.728.688/0001-47;2025-05-01;1;53576711.79;5000.01;0;0;53571711.78;6167038629.4;5361208914.26;0;5361208914.26;0;0;0;0;0;0;0;0;;0;0;312554055.44;0;0;0;392102828.3;0;0;;90092229.18;0;;11080602.22;0;0;233212587.41;40616635.61;22281241;170314710.8;37166332.5;2695283.13;0;106762820.83;0;0;642219076.42;0;0;170074760.43;958918273.31
11.728.688/0001-47;2025-06-01;1;50314941.36;5000.22;0;0;50309941.14;6161934911.39;5361709507.14;0;5361709507.14;0;0;0;0;0;0;0;0;;0;0;302610343.54;0;0;0;396252827.26;0;0;;90166234.87;0;;11195998.58;0;0;233701698.91;46130492.54;22525677.63;165045528.74;37166332.5;2527053.18;0;107033494.49;0;0;634884736.24;0;0;165756037.9;947367654.31
11.728.688/0001-47;2025-07-01;1;55030228.33;5000.89;0;0;55025227.44;6155220870.97;5362705218.84;0;5362705218.84;0;0;0;0;0;0;0;0;;0;0;296331991.3;0;0;0;396267104.71;0;0;;88584897.33;0;;11331658.79;0;0;225430700.36;40481783.27;22813045.03;162135872.06;37166332.5;2873657.39;0;107351706.95;0;0;635072257.54;0;0;162542477.34;945006431.72
11.728.688/0001-47;2025-08-01;1;57590992.7;5000.28;0;0;57585992.42;6146810383.41;5362861512.68;0;5362861512.68;0;0;0;0;0;0;0;0;;0;0;299301914.1;0;0;0;396267104.71;0;0;;88379851.92;0;;0;0;0;219157287.25;33440236.95;23078624.49;162638425.81;37166332.5;2572264.18;0;107645792.84;0;0;632927873.13;0;0;162178244.3;942490506.95
11.728.688/0001-47;2025-09-01;1;45690395.5;5000.57;0;0;45685394.93;6072813097.28;5356712349.98;0;5356712349.98;0;0;0;0;0;0;0;0;;0;0;274275435.28;0;0;0;403767102.23;0;0;;38058209.79;0;;0;0;0;240179209.63;40045480.4;35138821.69;164994907.54;37166332.5;2796283.84;0;30119826.68;0;0;641020528.32;0;0;157156463.72;868259435.06
11.769.604/0001-13;2025-01-01;1;6544879.22;62754.76;0;0;6482124.46;1854490981.41;1854490981.41;0;1854490981.41;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;31521317.46;31515736.11;0;5581.35;0;1087422.04;0;0;0;0;649257888.5;0;0;16366.48;650361677.02
11.769.604/0001-13;2025-02-01;1;15411389.45;1028182.25;0;0;14383207.2;1854503153.06;1854503153.06;0;1854503153.06;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;24515014.03;24514312.23;0;701.8;0;991612.68;0;0;0;0;650892209.5;0;0;16366.48;651900188.66
11.769.604/0001-13;2025-03-01;1;18552726.53;1501233.5;0;0;17051493.03;1854526853.59;1854526853.59;0;1854526853.59;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;24893644.68;24716327.78;0;177316.9;0;942300.04;0;0;0;0;653980788.5;0;0;16527.44;654939615.98
11.769.604/0001-13;2025-04-01;1;19925921.19;1027548.82;0;0;18898372.37;1855418682.92;1855418682.92;0;1855418682.92;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;25401471.76;25329830.62;0;71641.14;0;992223.69;0;0;0;0;653834649;0;0;16527.44;654843400.13
11.769.604/0001-13;2025-05-01;1;20851104.83;1026760.66;0;0;19824344.17;1855922683.63;1855922683.63;0;1855922683.63;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;27474529.86;27266636.91;0;207892.95;0;1044217.43;0;0;0;0;652807987;0;0;16527.44;653868731.87
11.769.604/0001-13;2025-06-01;1;23329810.56;1002078.02;0;0;22327732.54;1856711193.88;1856711193.88;0;1856711193.88;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;27042871.57;26866646.18;0;176225.39;0;997973.26;0;0;0;0;650498771;0;0;16527.44;651513271.7
11.769.604/0001-13;2025-07-01;1;5301334.23;32297.44;0;0;5269036.79;1857208426.36;1857208426.36;0;1857208426.36;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;28281289.08;28146782.83;0;134506.25;0;1152343.64;0;0;0;0;629485090;0;0;16527.44;630653961.08
11.769.604/0001-13;2025-08-01;1;7038172.64;1038898.86;0;0;5999273.78;1859128241.87;1859128241.87;0;1859128241.87;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;27649661.22;27613272.78;0;36388.44;0;1055762.45;0;0;0;0;626170493;0;0;16527.44;627242782.89
11.769.604/0001-13;2025-09-01;1;8169005.56;1314360.93;0;0;6854644.63;1860360266.56;1860360266.56;0;1860360266.56;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;27615571.07;27405165.36;0;210405.71;0;1111303.7;0;0;0;0;623509022.5;0;0;16527.44;624636853.64
11.827.568/0001-05;2025-01-01;1;36118636.93;247.6;1241968.67;0;34876420.66;12003017.56;10275662.5;498000;9777662.5;0;0;0;0;0;0;0;0;;0;0;1118813.83;0;0;0;0;0;0;;608541.23;0;;0;0;0;0;0;0;0;0;62684.92;0;0;0;0;0;0;0;73481.88;136166.8
11.827.568/0001-05;2025-02-01;1;36280977.63;982.95;1141540.48;0;35138454.2;12030843.29;10275662.5;498000;9777662.5;0;0;0;0;0;0;0;0;;0;0;1138104.59;0;0;0;0;0;0;;617076.2;0;;0;0;0;0;0;0;0;0;57264.39;0;0;0;0;0;0;0;52110.68;109375.07
11.827.568/0001-05;2025-03-01;1;36570648.18;1588.75;1114100.37;0;35454959.06;12100306.78;10275662.5;498000;9777662.5;0;0;0;0;0;0;0;0;;0;0;1205132.09;0;0;0;0;0;0;;619512.19;0;;0;0;0;0;0;0;0;0;54719.44;0;0;0;0;0;0;0;79839.27;134558.71
11.827.568/0001-05;2025-04-01;1;36919234.34;1052.29;1072515.95;0;35845666.1;12145449.98;10275662.5;498000;9777662.5;0;0;0;0;0;0;0;0;;0;0;1251474.9;0;0;0;0;0;0;;618312.58;0;;0;0;0;0;0;0;0;0;58007.13;0;0;0;0;0;0;0;27110.44;85117.57
11.827.568/0001-05;2025-05-01;1;37225306.58;1093.51;993728.57;0;36230484.5;12145941.18;10275662.5;498000;9777662.5;0;0;0;0;0;0;0;0;;0;0;1247558.79;0;0;0;0;0;0;;622719.89;0;;0;0;0;0;0;0;0;0;61391.53;0;0;0;0;0;0;0;36652.02;98043.55
11.827.568/0001-05;2025-06-01;1;36208785.01;1493.2;921140.5;0;35286151.31;12595079.45;10714890;562000;10152890;0;0;0;0;0;0;0;0;;0;0;1253395.66;0;0;0;0;0;0;;626793.79;0;;0;0;0;0;0;0;0;0;57551.05;0;0;0;0;0;0;0;17490.9;75041.95
11.827.568/0001-05;2025-07-01;1;36509724.5;968.22;821567.44;0;35687188.84;12562442.44;10714890;562000;10152890;0;0;0;0;0;0;0;0;;0;0;1217637.31;0;0;0;0;0;0;;629915.13;0;;0;0;0;0;0;0;0;0;66854.79;0;0;0;0;0;0;0;19262.54;86117.33
11.827.568/0001-05;2025-08-01;1;36853690.92;872.79;775452.28;0;36077365.85;12578172.87;10714890;562000;10152890;0;0;0;0;0;0;0;0;;0;0;1220819.82;0;0;0;0;0;0;;642463.05;0;;0;0;0;0;0;0;0;0;61436.49;0;0;0;0;0;0;0;41400.3;102836.79
11.827.568/0001-05;2025-09-01;1;37178659.2;647.39;699502;0;36478509.81;12616158.19;10714890;562000;10152890;0;0;0;0;0;0;0;0;;0;0;1255523.21;0;0;0;0;0;0;;645744.98;0;;0;0;0;0;0;0;0;0;64821.49;0;0;0;0;0;0;0;45828.83;110650.32
11.839.593/0001-09;2025-01-01;1;622226895.76;1.7;0;445448301.98;176778592.08;4902192112.53;4377070210.82;0;4377070210.82;0;0;0;0;0;0;0;0;;0;0;256816209.37;0;0;0;267261872.98;0;0;;1043819.36;0;;0;0;0;124964548.99;31249604.04;70760201.77;22954743.18;0;3029794.7;0;986274597.02;0;0;144397450.54;0;0;25731964.56;1159433806.82
11.839.593/0001-09;2025-02-01;1;616617452.06;116423.2;0;505198935.51;111302093.35;4900660802.25;4377744397.13;0;4377744397.13;0;0;0;0;0;0;0;0;;0;0;254627865.7;0;0;0;267261872.98;0;0;;1026666.44;0;;0;0;0;130551162.55;38659715;70760201.77;21131245.78;0;3071998.01;0;986274597.02;0;0;142423737.8;0;0;25243405.33;1157013738.16
11.839.593/0001-09;2025-03-01;1;580075557.28;0;0;501435320.69;78640236.59;4948787908.02;4377925042.21;0;4377925042.21;0;0;0;0;0;0;0;0;;0;0;302602229.48;0;0;0;267261872.98;0;0;;998763.35;0;;0;0;0;124201924.07;32277305.74;70760201.77;21164416.56;0;3125360.06;0;986274597.02;0;0;140781806.13;0;0;25373395.61;1155555158.82
11.839.593/0001-09;2025-04-01;1;610035180.2;0;0;375060765.85;234974414.35;4938329454.07;4377946162.27;0;4377946162.27;0;0;0;0;0;0;0;0;;0;0;292115861.57;0;0;0;267261872.98;0;0;;1005557.25;0;;0;0;0;103970123.83;35286939.77;48511339.81;20171844.25;0;3194739.1;0;986274597.02;0;0;139685093.4;0;0;25247973.21;1154402402.73
11.839.593/0001-09;2025-05-01;1;599632154.92;0;0;518213343.29;81418811.63;4946103590.6;4378219370.35;0;4378219370.35;0;0;0;0;0;0;0;0;;0;0;299620880.64;0;0;0;267261872.98;0;0;;1001466.63;0;;0;0;0;109392409.49;41534329.3;48511339.81;19346740.38;0;3262607.83;0;986274597.02;0;0;137878639.4;0;0;25636971.82;1153052816.07
11.839.593/0001-09;2025-06-01;3;257658402.32;0;0;191741599.56;65916802.76;4976572005.94;4405675899.03;0;4405675899.03;0;0;0;0;0;0;0;0;;0;0;299666701.66;0;0;0;270232907.61;0;0;;996497.64;0;;0;0;0;111762299.9;42425092.64;48511339.81;20825867.45;0;3259077.62;0;674333693.85;0;0;135788097.81;0;0;25661787.22;839042656.5
11.839.593/0001-09;2025-07-01;1;338631413.52;0;0;219079188.23;119552225.29;4995071516.62;4406388527.62;0;4406388527.62;0;0;0;0;0;0;0;0;;0;0;317471321.83;0;0;0;270232907.61;0;0;;978759.56;0;;0;0;0;91411281.56;39073149.2;34523877.94;17814254.42;0;3306948.78;0;650083807.05;0;0;133562909.5;0;0;25618808.48;812572473.81
11.839.593/0001-09;2025-08-01;1;332461451.2;0;0;221073949.06;111387502.14;5008805891.64;4406524766.53;0;4406524766.53;0;0;0;0;0;0;0;0;;0;0;331069597.48;0;0;0;270232907.61;0;0;;978620.02;0;;0;0;0;90724508.56;39963639.51;33023882.19;17736986.86;0;3293614.52;0;650083807.05;0;0;131284673.47;0;0;26869519.12;811531614.16
11.839.593/0001-09;2025-09-01;1;317824452.71;0;0;194242600.54;123581852.17;4993837545.91;4406870090.47;0;4406870090.47;0;0;0;0;0;0;0;0;;0;0;330300750.31;0;0;0;255672100.97;0;0;;994604.16;0;;0;0;0;93827331.13;42792033.98;33023882.19;18011414.96;0;3398731.37;0;650083807.05;0;0;128854690.56;0;0;26343113.94;808680342.92
11.945.604/0001-27;2025-01-01;1;475039.36;36993.99;243711.78;0;194333.59;1092679.2;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1092679.2;0;0;;0;0;;0;0;0;1225659.89;0;0;1225659.89;14254.59;396797.66;0;0;0;0;0;0;0;47678.92;458731.17
11.945.604/0001-27;2025-02-01;1;460348.27;38060.32;226365.2;0;195922.75;1092679.2;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1092679.2;0;0;;0;0;;0;0;0;1225442.63;0;0;1225442.63;14254.59;396797.66;0;0;0;0;0;0;0;48330.37;459382.62
11.945.604/0001-27;2025-03-01;1;462182.46;37802.12;226902.34;0;197478;1092679.2;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1092679.2;0;0;;0;0;;0;0;0;1225158.55;0;0;1225158.55;14254.59;402547.66;0;0;0;0;0;0;0;52678.92;469481.17
11.945.604/0001-27;2025-04-01;1;459547.58;38636.54;221720.44;0;199190.6;1092679.2;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1092679.2;0;0;;0;0;;0;0;0;1224944.11;0;0;1224944.11;14254.59;402547.66;0;0;0;0;0;0;0;52678.92;469481.17
11.945.604/0001-27;2025-05-01;1;454090.15;38300.65;214692.13;0;201097.37;1092679.2;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1092679.2;0;0;;0;0;;0;0;0;1227758.94;0;0;1227758.94;14254.59;402547.66;0;0;0;0;0;0;0;53278.92;470081.17
11.945.604/0001-27;2025-06-01;1;451542.4;38125.75;210483.23;0;202933.42;1092679.2;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1092679.2;0;0;;0;0;;0;0;0;1227421.91;0;0;1227421.91;14254.59;402547.66;0;0;0;0;0;0;0;52678.92;469481.17
11.945.604/0001-27;2025-07-01;1;426662.57;38182.69;183385.1;0;205094.78;900211.28;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;900211.28;0;0;;0;0;;0;0;0;1226939.79;0;0;1226939.79;14254.59;402547.66;0;0;0;0;0;0;0;53278.92;470081.17
11.945.604/0001-27;2025-08-01;1;395532.15;36794.67;151653.7;0;207083.78;900211.28;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;900211.28;0;0;;0;0;;0;0;0;1226580.6;0;0;1226580.6;14254.59;402547.66;0;0;0;0;0;0;0;39075.25;455877.5
11.945.604/0001-27;2025-09-01;1;392651.41;36524.97;146941.62;0;209184.82;900211.28;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;900211.28;0;0;;0;0;;0;0;0;1207347.7;0;0;1207347.7;14254.59;43723.29;0;0;0;0;0;0;0;28902.74;86880.62
12.005.956/0001-65;2025-01-01;1;118803283.08;338018.9;118465264.18;;;4680507091.87;4340980030.34;;4340980030.34;;;;;;;;;;;;;;;;-2267271.28;38451424.21;;;303342908.6;;;;;;176604746.25;10470568.73;163233158.51;2901019.01;28209459.09;3621676.63;;12475448.4;;5521919.44;292347945.27;;;84912330.11;427088778.94
12.005.956/0001-65;2025-02-01;1;115326878.61;1680791.48;113646087.13;;;4677427450.13;4342231591.55;;4342231591.55;;;;;;;;;;;;;;;;-2280011.2;38459981.24;;;299015888.54;;;;;;188782358.48;24659794.14;161880151;2242413.34;28209560.09;3289678.76;;11605414;;17665249.51;290983861.67;;;84061239.35;435815003.38
12.005.956/0001-65;2025-03-01;1;111056232.78;459182.91;110597049.87;;;4680193961.07;4343011644.07;;4343011644.07;;;;;;;;;;;;;;;;-2284643.09;38477895.95;;;300989064.14;;;;;;188304406.85;25886885.33;160181324.32;2236197.2;28209676.09;3175422.48;;11610144.52;;15085949.45;291045480.77;;;83276408.2;432403081.51
12.005.956/0001-65;2025-04-01;1;118939527.23;57594.94;118881932.29;;;4683993880.82;4343794922.81;;4343794922.81;;;;;;;;;;;;;;;;-2335686.44;38504296.44;;;304030348.01;;;;;;188911718.92;25647261.47;160363457.02;2901000.43;28209792.09;3472747.16;;11643577.93;;12704064.36;291493029.92;;;83432218.14;430955429.6
12.005.956/0001-65;2025-05-01;1;124045272.55;58230.87;123987041.68;;;4698071625.63;4344679633.96;;4344679633.96;;;;;;;;;;;;;;;;-1582222.89;58521811.83;;;296452402.73;;;;;;186717539.49;25851301.38;157972080.93;2894157.18;28209908.09;3784694.03;;11659758.1;;10174967.43;290786774.77;;;99805336.57;444421438.99
12.005.956/0001-65;2025-06-01;1;2260010.73;324964.79;1935045.94;;;4851932941.22;4375125790.7;;4375125790.7;;;;;;;;;;;;;;;;;56904842.08;;;300233806.59;;;119668501.85;;;184902393.89;25579386.99;156434307.58;2888699.32;28210024.09;3584369.73;;11671588.84;;7594007.7;289487700.31;;;100393335.11;440941025.78
12.005.956/0001-65;2025-07-01;2;20906504.55;367495.96;20539008.59;;;4833235661.57;4375656271.47;;4375656271.47;;;;;;;;;;;;;;;;-1637791.17;58545388.38;;;279524557.64;;;121147235.25;;;182698059.82;24881732.51;154935095.94;2881231.37;28210140.09;4107386.93;;11678966.51;;6075992.09;288028079.99;;;100423081.63;438523647.24
12.005.956/0001-65;2025-08-01;1;20399830.8;157195.69;20242635.11;;;4830677129.39;4376148786.4;;4376148786.4;;;;;;;;;;;;;;;;-1586871.25;58559080.25;;;275042798.27;;;122513335.72;;;181865871.96;26252463.93;153408243.83;2205164.2;28210140.09;3611899.58;;10770706.84;;2640775.48;286338683.29;;;96936950.28;428509155.56
12.005.956/0001-65;2025-09-01;1;14901050.88;203324.16;14697726.72;;;4834709092.02;4377926948.83;;4377926948.83;;;;;;;;;;;;;;;;-1593668.8;58561278.35;;;275853519.65;;;123961013.99;;;179170416.55;25327139.06;151645256.55;2198020.94;28210140.09;3974446.15;;10775456.82;;304477.12;284418325.55;;;95011461.68;422694307.41
12.323.955/0001-69;2025-01-01;2;14683.45;14683.45;0;0;0;135703358.16;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;135497987.31;0;0;;0;0;;0;0;0;59532767.04;0;827539.88;58705227.16;0;16601.82;0;0;0;0;0;0;0;272772.35;289374.17
12.323.955/0001-69;2025-02-01;1;2010195.43;2010195.43;0;0;0;135703358.16;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;135497987.31;0;0;;0;0;;0;0;0;58323765.71;0;0;58323765.71;0;16601.82;0;0;0;0;0;0;0;272763.94;289365.76
12.323.955/0001-69;2025-03-01;1;114003.57;114003.57;0;0;0;124514653.38;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;124309282.53;0;0;;0;0;;0;0;0;60419424.66;0;0;60419424.66;0;15783.29;0;0;0;0;0;0;0;272759.07;288542.36
12.323.955/0001-69;2025-04-01;1;225260.31;225260.31;0;0;0;124514653.38;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;124309282.53;0;0;;0;0;;0;0;0;61199783.66;0;0;61199783.66;0;15783.29;0;0;0;0;0;0;0;272763.94;288547.23
12.323.955/0001-69;2025-05-01;1;2972028.22;2972028.22;0;0;0;123964653.37;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;123759282.52;0;0;;0;0;;0;0;0;62784338.59;0;0;62784338.59;0;15783.29;0;0;0;0;0;0;0;3837768.35;3853551.64
12.323.955/0001-69;2025-06-01;1;2101237.33;0;0;0;2101237.33;123964653.37;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;123759282.52;0;0;;0;0;;0;0;0;64666057.51;0;0;64666057.51;0;15783.29;0;0;0;0;0;0;0;5142763.94;5158547.23
12.323.955/0001-69;2025-07-01;1;6186.41;10.84;0;0;6175.57;123964653.37;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;123759282.52;0;0;;0;0;;0;0;0;68132499.89;0;0;68132499.89;0;17125.53;0;0;0;0;0;0;0;6217992.87;6235118.4
12.323.955/0001-69;2025-08-01;1;9703.25;8039.64;0;0;1663.61;123964653.37;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;123759282.52;0;0;;0;0;;0;0;0;69552031.48;0;0;69552031.48;0;17125.53;0;0;0;0;0;0;0;6691237.21;6708362.74
12.323.955/0001-69;2025-09-01;1;31367.36;1000;0;0;30367.36;123964653.37;205370.85;205370.85;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;123759282.52;0;0;;0;0;;0;0;0;71215640.13;0;0;71215640.13;0;17125.53;0;0;0;0;0;0;0;7190493.21;7207618.74
12.358.507/0001-09;2025-01-01;1;19879192.02;7197581.49;12681610.53;0;0;676725459.16;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;603604.54;0;0;0;0;;0;0;;0;0;0;100374918.31;3727205.32;96646959.55;753.44;0;57179.41;0;0;0;0;0;0;0;418827.16;476006.57
12.358.507/0001-09;2025-02-01;2;22932108.81;17996.52;22914112.29;0;0;676735806.75;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;613952.13;0;0;0;0;;0;0;;0;0;0;91453091.52;2748912.47;88106607.95;597571.1;0;57885.87;0;0;0;0;0;0;0;421011.26;478897.13
12.358.507/0001-09;2025-03-01;2;14165332.18;15351.07;14149981.11;0;0;676740380.62;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;618526;0;0;0;0;;0;0;;0;0;0;90734972.97;2374213.65;87763656.3;597103.02;0;55033.74;0;0;0;0;0;0;0;1068905.11;1123938.85
12.358.507/0001-09;2025-04-01;2;18729596.44;4327355.41;14402241.03;0;0;676745701.21;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;623846.59;0;0;0;0;;0;0;;0;0;0;86150450.47;2114425.99;84035241.18;783.3;0;54125.06;0;0;0;0;0;0;0;1072964.42;1127089.48
12.358.507/0001-09;2025-05-01;2;33731367.09;6085.37;33725281.72;0;0;676751578.47;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;629723.85;0;0;0;0;;0;0;;0;0;0;66810113.67;2883435.33;63326089.92;600588.42;0;59692.5;0;0;0;0;0;0;0;417608.21;477300.71
12.358.507/0001-09;2025-06-01;2;20888083.61;16051.7;20872031.91;0;0;676757256.71;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;635402.09;0;0;0;0;;0;0;;0;0;0;65740090.72;2857319.8;62450939.81;431831.11;0;56742.04;0;0;0;0;0;0;0;718750.96;775493
12.358.507/0001-09;2025-07-01;1;34490803.85;34490803.85;0;0;0;676763921.07;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;642066.45;0;0;0;0;;0;0;;0;0;0;64954457.44;2033483.96;62608540.13;312433.35;0;90692.99;0;0;0;0;0;0;0;694721.21;785414.2
12.358.507/0001-09;2025-08-01;1;41075609.71;576269.36;0;40499340.35;0;676773500.37;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;651645.75;0;0;0;0;;0;0;;0;0;0;43987299.91;0;43680514.73;306785.18;0;83019.43;0;0;0;0;0;0;0;695506.16;778525.59
12.358.507/0001-09;2025-09-01;1;41075609.71;576269.36;0;40499340.35;0;676773500.37;676121854.62;676121854.62;0;0;0;0;0;0;0;0;0;;0;0;0;0;651645.75;0;0;0;0;;0;0;;0;0;0;43987299.91;0;43680514.73;306785.18;0;83019.43;0;0;0;0;0;0;0;695506.16;778525.59
12.401.858/0001-47;2025-01-01;2;808817.23;117.34;0;0;808699.89;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;122055.02;0;0;122055.02;0;40666.6;0;0;0;0;493379537.15;0;0;37064306.88;530484510.63
12.401.858/0001-47;2025-02-01;2;806093.5;117.34;0;0;805976.16;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;121218.89;0;0;121218.89;0;40708.05;0;0;0;0;501309088.27;0;0;29848180.24;531197976.56
12.401.858/0001-47;2025-03-01;1;797774.72;117.34;0;0;797657.38;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;121313.43;0;0;121313.43;0;40588.55;0;0;0;0;509006934.88;0;0;22562551.34;531610074.77
12.401.858/0001-47;2025-04-01;1;832133.49;117.34;0;0;832016.15;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;119867.32;0;0;119867.32;0;40518.49;0;0;0;0;517195419.52;0;0;15313673.57;532549611.58
12.401.858/0001-47;2025-05-01;1;789623.01;117.34;0;0;789505.67;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;141772.51;0;0;141772.51;0;40367.39;0;0;0;0;525357653.48;0;0;8052146.65;533450167.52
12.401.858/0001-47;2025-06-01;1;682717.13;117.34;0;0;682599.79;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;141369.22;0;0;141369.22;0;40213.86;0;0;0;0;533437004.7;0;0;800739.05;534277957.61
12.401.858/0001-47;2025-07-01;1;680305.53;117.34;0;0;680188.19;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7376070.04;7254714.27;0;121355.77;0;40058.01;0;0;0;0;542684570.34;0;0;781869.72;543506498.07
12.401.858/0001-47;2025-08-01;1;687325.34;117.34;0;0;687208;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;14623724.02;14509428.54;0;114295.48;0;39725.3;0;0;0;0;550809741.17;0;0;785176.39;551634642.86
12.401.858/0001-47;2025-09-01;1;659444.71;117.34;0;0;659327.37;773802000;773802000;0;773802000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;21874770.57;21764142.81;0;110627.76;0;39579.72;0;0;0;0;559865234.83;0;0;788483.06;560693297.61
